Datum von;Datum bis;Generation_DE Weisweiler G VGT [MW] Berechnete Auflösungen;Generation_DE Weisweiler H VGT [MW] Berechnete Auflösungen;Generation_DE Weisweiler F [MW] Berechnete Auflösungen;Generation_DE Weisweiler G [MW] Berechnete Auflösungen;Generation_DE Weisweiler H [MW] Berechnete Auflösungen;Generation_DE Weisweiler [MW] Berechnete Auflösungen;Generation_DE Weisweiler [MW] Berechnete Auflösungen;Generation_DE Weisweiler E [MW] Berechnete Auflösungen
31.08.2025 04:00;31.08.2025 04:15;0,000;0,000;-;60,000;0,000;-;-;-
31.08.2025 04:15;31.08.2025 04:30;0,000;0,000;-;60,000;0,000;-;-;-
31.08.2025 04:30;31.08.2025 04:45;0,000;0,000;-;60,000;0,000;-;-;-
31.08.2025 04:45;31.08.2025 05:00;0,000;0,000;-;60,000;0,000;-;-;-
31.08.2025 05:00;31.08.2025 05:15;0,000;0,000;-;60,250;0,000;-;-;-
31.08.2025 05:15;31.08.2025 05:30;0,000;0,000;-;60,250;0,000;-;-;-
31.08.2025 05:30;31.08.2025 05:45;0,000;0,000;-;60,250;0,000;-;-;-
31.08.2025 05:45;31.08.2025 06:00;0,000;0,000;-;60,250;0,000;-;-;-
31.08.2025 06:00;31.08.2025 06:15;0,000;0,000;-;69,000;0,000;-;-;-
31.08.2025 06:15;31.08.2025 06:30;0,000;0,000;-;69,000;0,000;-;-;-
31.08.2025 06:30;31.08.2025 06:45;0,000;0,000;-;69,000;0,000;-;-;-
31.08.2025 06:45;31.08.2025 07:00;0,000;0,000;-;69,000;0,000;-;-;-
31.08.2025 07:00;31.08.2025 07:15;0,000;0,000;-;78,500;0,000;-;-;-
31.08.2025 07:15;31.08.2025 07:30;0,000;0,000;-;78,500;0,000;-;-;-
31.08.2025 07:30;31.08.2025 07:45;0,000;0,000;-;78,500;0,000;-;-;-
31.08.2025 07:45;31.08.2025 08:00;0,000;0,000;-;78,500;0,000;-;-;-
31.08.2025 08:00;31.08.2025 08:15;0,000;0,000;-;59,750;0,000;-;-;-
31.08.2025 08:15;31.08.2025 08:30;0,000;0,000;-;59,750;0,000;-;-;-
31.08.2025 08:30;31.08.2025 08:45;0,000;0,000;-;59,750;0,000;-;-;-
31.08.2025 08:45;31.08.2025 09:00;0,000;0,000;-;59,750;0,000;-;-;-
31.08.2025 09:00;31.08.2025 09:15;0,000;0,000;-;59,500;0,000;-;-;-
31.08.2025 09:15;31.08.2025 09:30;0,000;0,000;-;59,500;0,000;-;-;-
31.08.2025 09:30;31.08.2025 09:45;0,000;0,000;-;59,500;0,000;-;-;-
31.08.2025 09:45;31.08.2025 10:00;0,000;0,000;-;59,500;0,000;-;-;-
31.08.2025 10:00;31.08.2025 10:15;0,000;0,000;-;60,000;0,000;-;-;-
31.08.2025 10:15;31.08.2025 10:30;0,000;0,000;-;60,000;0,000;-;-;-
31.08.2025 10:30;31.08.2025 10:45;0,000;0,000;-;60,000;0,000;-;-;-
31.08.2025 10:45;31.08.2025 11:00;0,000;0,000;-;60,000;0,000;-;-;-
31.08.2025 11:00;31.08.2025 11:15;0,000;0,000;-;60,250;0,000;-;-;-
31.08.2025 11:15;31.08.2025 11:30;0,000;0,000;-;60,250;0,000;-;-;-
31.08.2025 11:30;31.08.2025 11:45;0,000;0,000;-;60,250;0,000;-;-;-
31.08.2025 11:45;31.08.2025 12:00;0,000;0,000;-;60,250;0,000;-;-;-
31.08.2025 12:00;31.08.2025 12:15;0,000;0,000;-;89,500;0,000;-;-;-
31.08.2025 12:15;31.08.2025 12:30;0,000;0,000;-;89,500;0,000;-;-;-
31.08.2025 12:30;31.08.2025 12:45;0,000;0,000;-;89,500;0,000;-;-;-
31.08.2025 12:45;31.08.2025 13:00;0,000;0,000;-;89,500;0,000;-;-;-
31.08.2025 13:00;31.08.2025 13:15;0,000;0,000;-;99,500;0,000;-;-;-
31.08.2025 13:15;31.08.2025 13:30;0,000;0,000;-;99,500;0,000;-;-;-
31.08.2025 13:30;31.08.2025 13:45;0,000;0,000;-;99,500;0,000;-;-;-
31.08.2025 13:45;31.08.2025 14:00;0,000;0,000;-;99,500;0,000;-;-;-
31.08.2025 14:00;31.08.2025 14:15;0,000;0,000;-;65,750;0,000;-;-;-
31.08.2025 14:15;31.08.2025 14:30;0,000;0,000;-;65,750;0,000;-;-;-
31.08.2025 14:30;31.08.2025 14:45;0,000;0,000;-;65,750;0,000;-;-;-
31.08.2025 14:45;31.08.2025 15:00;0,000;0,000;-;65,750;0,000;-;-;-
31.08.2025 15:00;31.08.2025 15:15;0,000;0,000;-;59,500;0,000;-;-;-
31.08.2025 15:15;31.08.2025 15:30;0,000;0,000;-;59,500;0,000;-;-;-
31.08.2025 15:30;31.08.2025 15:45;0,000;0,000;-;59,500;0,000;-;-;-
31.08.2025 15:45;31.08.2025 16:00;0,000;0,000;-;59,500;0,000;-;-;-
31.08.2025 16:00;31.08.2025 16:15;0,000;0,000;-;59,750;0,000;-;-;-
31.08.2025 16:15;31.08.2025 16:30;0,000;0,000;-;59,750;0,000;-;-;-
31.08.2025 16:30;31.08.2025 16:45;0,000;0,000;-;59,750;0,000;-;-;-
31.08.2025 16:45;31.08.2025 17:00;0,000;0,000;-;59,750;0,000;-;-;-
31.08.2025 17:00;31.08.2025 17:15;0,000;0,000;-;71,750;0,000;-;-;-
31.08.2025 17:15;31.08.2025 17:30;0,000;0,000;-;71,750;0,000;-;-;-
31.08.2025 17:30;31.08.2025 17:45;0,000;0,000;-;71,750;0,000;-;-;-
31.08.2025 17:45;31.08.2025 18:00;0,000;0,000;-;71,750;0,000;-;-;-
31.08.2025 18:00;31.08.2025 18:15;0,000;0,000;-;141,000;0,000;-;-;-
31.08.2025 18:15;31.08.2025 18:30;0,000;0,000;-;141,000;0,000;-;-;-
31.08.2025 18:30;31.08.2025 18:45;0,000;0,000;-;141,000;0,000;-;-;-
31.08.2025 18:45;31.08.2025 19:00;0,000;0,000;-;141,000;0,000;-;-;-
31.08.2025 19:00;31.08.2025 19:15;0,000;0,000;-;160,000;0,000;-;-;-
31.08.2025 19:15;31.08.2025 19:30;0,000;0,000;-;160,000;0,000;-;-;-
31.08.2025 19:30;31.08.2025 19:45;0,000;0,000;-;160,000;0,000;-;-;-
31.08.2025 19:45;31.08.2025 20:00;0,000;0,000;-;160,000;0,000;-;-;-
31.08.2025 20:00;31.08.2025 20:15;0,000;0,000;-;159,750;0,000;-;-;-
31.08.2025 20:15;31.08.2025 20:30;0,000;0,000;-;159,750;0,000;-;-;-
31.08.2025 20:30;31.08.2025 20:45;0,000;0,000;-;159,750;0,000;-;-;-
31.08.2025 20:45;31.08.2025 21:00;0,000;0,000;-;159,750;0,000;-;-;-
31.08.2025 21:00;31.08.2025 21:15;0,000;0,000;-;160,500;0,000;-;-;-
31.08.2025 21:15;31.08.2025 21:30;0,000;0,000;-;160,500;0,000;-;-;-
31.08.2025 21:30;31.08.2025 21:45;0,000;0,000;-;160,500;0,000;-;-;-
31.08.2025 21:45;31.08.2025 22:00;0,000;0,000;-;160,500;0,000;-;-;-
31.08.2025 22:00;31.08.2025 22:15;0,000;0,000;-;148,500;0,000;-;-;-
31.08.2025 22:15;31.08.2025 22:30;0,000;0,000;-;148,500;0,000;-;-;-
31.08.2025 22:30;31.08.2025 22:45;0,000;0,000;-;148,500;0,000;-;-;-
31.08.2025 22:45;31.08.2025 23:00;0,000;0,000;-;148,500;0,000;-;-;-
31.08.2025 23:00;31.08.2025 23:15;0,000;0,000;-;74,250;0,000;-;-;-
31.08.2025 23:15;31.08.2025 23:30;0,000;0,000;-;74,250;0,000;-;-;-
31.08.2025 23:30;31.08.2025 23:45;0,000;0,000;-;74,250;0,000;-;-;-
31.08.2025 23:45;01.09.2025 00:00;0,000;0,000;-;74,250;0,000;-;-;-
01.09.2025 00:00;01.09.2025 00:15;0,000;0,000;-;64,000;0,000;-;-;-
01.09.2025 00:15;01.09.2025 00:30;0,000;0,000;-;64,000;0,000;-;-;-
01.09.2025 00:30;01.09.2025 00:45;0,000;0,000;-;64,000;0,000;-;-;-
01.09.2025 00:45;01.09.2025 01:00;0,000;0,000;-;64,000;0,000;-;-;-
01.09.2025 01:00;01.09.2025 01:15;0,000;0,000;-;60,750;0,000;-;-;-
01.09.2025 01:15;01.09.2025 01:30;0,000;0,000;-;60,750;0,000;-;-;-
01.09.2025 01:30;01.09.2025 01:45;0,000;0,000;-;60,750;0,000;-;-;-
01.09.2025 01:45;01.09.2025 02:00;0,000;0,000;-;60,750;0,000;-;-;-
01.09.2025 02:00;01.09.2025 02:15;0,000;0,000;-;61,000;0,000;-;-;-
01.09.2025 02:15;01.09.2025 02:30;0,000;0,000;-;61,000;0,000;-;-;-
01.09.2025 02:30;01.09.2025 02:45;0,000;0,000;-;61,000;0,000;-;-;-
01.09.2025 02:45;01.09.2025 03:00;0,000;0,000;-;61,000;0,000;-;-;-
01.09.2025 03:00;01.09.2025 03:15;0,000;0,000;-;69,750;56,000;-;-;-
01.09.2025 03:15;01.09.2025 03:30;0,000;0,000;-;69,750;56,000;-;-;-
01.09.2025 03:30;01.09.2025 03:45;0,000;0,000;-;69,750;56,000;-;-;-
01.09.2025 03:45;01.09.2025 04:00;0,000;0,000;-;69,750;56,000;-;-;-
01.09.2025 04:00;01.09.2025 04:15;0,000;0,000;-;68,250;68,500;-;-;-
01.09.2025 04:15;01.09.2025 04:30;0,000;0,000;-;68,250;68,500;-;-;-
01.09.2025 04:30;01.09.2025 04:45;0,000;0,000;-;68,250;68,500;-;-;-
01.09.2025 04:45;01.09.2025 05:00;0,000;0,000;-;68,250;68,500;-;-;-
01.09.2025 05:00;01.09.2025 05:15;0,000;0,000;-;140,250;91,500;-;-;-
01.09.2025 05:15;01.09.2025 05:30;0,000;0,000;-;140,250;91,500;-;-;-
01.09.2025 05:30;01.09.2025 05:45;0,000;0,000;-;140,250;91,500;-;-;-
01.09.2025 05:45;01.09.2025 06:00;0,000;0,000;-;140,250;91,500;-;-;-
01.09.2025 06:00;01.09.2025 06:15;0,000;0,000;-;162,250;156,250;-;-;-
01.09.2025 06:15;01.09.2025 06:30;0,000;0,000;-;162,250;156,250;-;-;-
01.09.2025 06:30;01.09.2025 06:45;0,000;0,000;-;162,250;156,250;-;-;-
01.09.2025 06:45;01.09.2025 07:00;0,000;0,000;-;162,250;156,250;-;-;-
01.09.2025 07:00;01.09.2025 07:15;0,000;0,000;-;161,250;162,500;-;-;-
01.09.2025 07:15;01.09.2025 07:30;0,000;0,000;-;161,250;162,500;-;-;-
01.09.2025 07:30;01.09.2025 07:45;0,000;0,000;-;161,250;162,500;-;-;-
01.09.2025 07:45;01.09.2025 08:00;0,000;0,000;-;161,250;162,500;-;-;-
01.09.2025 08:00;01.09.2025 08:15;0,000;0,000;-;161,500;162,250;-;-;-
01.09.2025 08:15;01.09.2025 08:30;0,000;0,000;-;161,500;162,250;-;-;-
01.09.2025 08:30;01.09.2025 08:45;0,000;0,000;-;161,500;162,250;-;-;-
01.09.2025 08:45;01.09.2025 09:00;0,000;0,000;-;161,500;162,250;-;-;-
01.09.2025 09:00;01.09.2025 09:15;0,000;0,000;-;162,250;163,750;-;-;-
01.09.2025 09:15;01.09.2025 09:30;0,000;0,000;-;162,250;163,750;-;-;-
01.09.2025 09:30;01.09.2025 09:45;0,000;0,000;-;162,250;163,750;-;-;-
01.09.2025 09:45;01.09.2025 10:00;0,000;0,000;-;162,250;163,750;-;-;-
01.09.2025 10:00;01.09.2025 10:15;0,000;0,000;-;162,000;163,250;-;-;-
01.09.2025 10:15;01.09.2025 10:30;0,000;0,000;-;162,000;163,250;-;-;-
01.09.2025 10:30;01.09.2025 10:45;0,000;0,000;-;162,000;163,250;-;-;-
01.09.2025 10:45;01.09.2025 11:00;0,000;0,000;-;162,000;163,250;-;-;-
01.09.2025 11:00;01.09.2025 11:15;0,000;0,000;-;161,750;161,250;-;-;-
01.09.2025 11:15;01.09.2025 11:30;0,000;0,000;-;161,750;161,250;-;-;-
01.09.2025 11:30;01.09.2025 11:45;0,000;0,000;-;161,750;161,250;-;-;-
01.09.2025 11:45;01.09.2025 12:00;0,000;0,000;-;161,750;161,250;-;-;-
01.09.2025 12:00;01.09.2025 12:15;0,000;0,000;-;160,250;160,750;-;-;-
01.09.2025 12:15;01.09.2025 12:30;0,000;0,000;-;160,250;160,750;-;-;-
01.09.2025 12:30;01.09.2025 12:45;0,000;0,000;-;160,250;160,750;-;-;-
01.09.2025 12:45;01.09.2025 13:00;0,000;0,000;-;160,250;160,750;-;-;-
01.09.2025 13:00;01.09.2025 13:15;0,000;0,000;-;119,500;106,000;-;-;-
01.09.2025 13:15;01.09.2025 13:30;0,000;0,000;-;119,500;106,000;-;-;-
01.09.2025 13:30;01.09.2025 13:45;0,000;0,000;-;119,500;106,000;-;-;-
01.09.2025 13:45;01.09.2025 14:00;0,000;0,000;-;119,500;106,000;-;-;-
01.09.2025 14:00;01.09.2025 14:15;0,000;0,000;-;87,500;67,500;-;-;-
01.09.2025 14:15;01.09.2025 14:30;0,000;0,000;-;87,500;67,500;-;-;-
01.09.2025 14:30;01.09.2025 14:45;0,000;0,000;-;87,500;67,500;-;-;-
01.09.2025 14:45;01.09.2025 15:00;0,000;0,000;-;87,500;67,500;-;-;-
01.09.2025 15:00;01.09.2025 15:15;0,000;0,000;-;66,000;72,500;-;-;-
01.09.2025 15:15;01.09.2025 15:30;0,000;0,000;-;66,000;72,500;-;-;-
01.09.2025 15:30;01.09.2025 15:45;0,000;0,000;-;66,000;72,500;-;-;-
01.09.2025 15:45;01.09.2025 16:00;0,000;0,000;-;66,000;72,500;-;-;-
01.09.2025 16:00;01.09.2025 16:15;0,000;0,000;-;133,750;144,250;-;-;-
01.09.2025 16:15;01.09.2025 16:30;0,000;0,000;-;133,750;144,250;-;-;-
01.09.2025 16:30;01.09.2025 16:45;0,000;0,000;-;133,750;144,250;-;-;-
01.09.2025 16:45;01.09.2025 17:00;0,000;0,000;-;133,750;144,250;-;-;-
01.09.2025 17:00;01.09.2025 17:15;0,000;0,000;-;160,250;162,000;-;-;-
01.09.2025 17:15;01.09.2025 17:30;0,000;0,000;-;160,250;162,000;-;-;-
01.09.2025 17:30;01.09.2025 17:45;0,000;0,000;-;160,250;162,000;-;-;-
01.09.2025 17:45;01.09.2025 18:00;0,000;0,000;-;160,250;162,000;-;-;-
01.09.2025 18:00;01.09.2025 18:15;34,000;34,000;-;162,000;162,500;-;-;-
01.09.2025 18:15;01.09.2025 18:30;34,000;34,000;-;162,000;162,500;-;-;-
01.09.2025 18:30;01.09.2025 18:45;34,000;34,000;-;162,000;162,500;-;-;-
01.09.2025 18:45;01.09.2025 19:00;34,000;34,000;-;162,000;162,500;-;-;-
01.09.2025 19:00;01.09.2025 19:15;45,500;45,500;-;161,750;163,000;-;-;-
01.09.2025 19:15;01.09.2025 19:30;45,500;45,500;-;161,750;163,000;-;-;-
01.09.2025 19:30;01.09.2025 19:45;45,500;45,500;-;161,750;163,000;-;-;-
01.09.2025 19:45;01.09.2025 20:00;45,500;45,500;-;161,750;163,000;-;-;-
01.09.2025 20:00;01.09.2025 20:15;46,500;46,250;-;162,000;164,250;-;-;-
01.09.2025 20:15;01.09.2025 20:30;46,500;46,250;-;162,000;164,250;-;-;-
01.09.2025 20:30;01.09.2025 20:45;46,500;46,250;-;162,000;164,250;-;-;-
01.09.2025 20:45;01.09.2025 21:00;46,500;46,250;-;162,000;164,250;-;-;-
01.09.2025 21:00;01.09.2025 21:15;47,000;46,750;-;160,500;162,250;-;-;-
01.09.2025 21:15;01.09.2025 21:30;47,000;46,750;-;160,500;162,250;-;-;-
01.09.2025 21:30;01.09.2025 21:45;47,000;46,750;-;160,500;162,250;-;-;-
01.09.2025 21:45;01.09.2025 22:00;47,000;46,750;-;160,500;162,250;-;-;-
01.09.2025 22:00;01.09.2025 22:15;9,000;9,000;-;157,250;158,250;-;-;-
01.09.2025 22:15;01.09.2025 22:30;9,000;9,000;-;157,250;158,250;-;-;-
01.09.2025 22:30;01.09.2025 22:45;9,000;9,000;-;157,250;158,250;-;-;-
01.09.2025 22:45;01.09.2025 23:00;9,000;9,000;-;157,250;158,250;-;-;-
01.09.2025 23:00;01.09.2025 23:15;0,000;0,000;-;162,250;163,250;-;-;-
01.09.2025 23:15;01.09.2025 23:30;0,000;0,000;-;162,250;163,250;-;-;-
01.09.2025 23:30;01.09.2025 23:45;0,000;0,000;-;162,250;163,250;-;-;-
01.09.2025 23:45;02.09.2025 00:00;0,000;0,000;-;162,250;163,250;-;-;-
02.09.2025 00:00;02.09.2025 00:15;0,000;0,000;-;161,750;160,250;-;-;-
02.09.2025 00:15;02.09.2025 00:30;0,000;0,000;-;161,750;160,250;-;-;-
02.09.2025 00:30;02.09.2025 00:45;0,000;0,000;-;161,750;160,250;-;-;-
02.09.2025 00:45;02.09.2025 01:00;0,000;0,000;-;161,750;160,250;-;-;-
02.09.2025 01:00;02.09.2025 01:15;0,000;0,000;-;162,250;162,500;-;-;-
02.09.2025 01:15;02.09.2025 01:30;0,000;0,000;-;162,250;162,500;-;-;-
02.09.2025 01:30;02.09.2025 01:45;0,000;0,000;-;162,250;162,500;-;-;-
02.09.2025 01:45;02.09.2025 02:00;0,000;0,000;-;162,250;162,500;-;-;-
02.09.2025 02:00;02.09.2025 02:15;0,000;0,000;-;162,250;162,500;-;-;-
02.09.2025 02:15;02.09.2025 02:30;0,000;0,000;-;162,250;162,500;-;-;-
02.09.2025 02:30;02.09.2025 02:45;0,000;0,000;-;162,250;162,500;-;-;-
02.09.2025 02:45;02.09.2025 03:00;0,000;0,000;-;162,250;162,500;-;-;-
02.09.2025 03:00;02.09.2025 03:15;0,000;0,000;-;161,750;162,500;-;-;-
02.09.2025 03:15;02.09.2025 03:30;0,000;0,000;-;161,750;162,500;-;-;-
02.09.2025 03:30;02.09.2025 03:45;0,000;0,000;-;161,750;162,500;-;-;-
02.09.2025 03:45;02.09.2025 04:00;0,000;0,000;-;161,750;162,500;-;-;-
02.09.2025 04:00;02.09.2025 04:15;0,000;0,000;-;162,000;163,250;-;-;-
02.09.2025 04:15;02.09.2025 04:30;0,000;0,000;-;162,000;163,250;-;-;-
02.09.2025 04:30;02.09.2025 04:45;0,000;0,000;-;162,000;163,250;-;-;-
02.09.2025 04:45;02.09.2025 05:00;0,000;0,000;-;162,000;163,250;-;-;-
02.09.2025 05:00;02.09.2025 05:15;0,000;0,000;-;162,500;163,500;-;-;-
02.09.2025 05:15;02.09.2025 05:30;0,000;0,000;-;162,500;163,500;-;-;-
02.09.2025 05:30;02.09.2025 05:45;0,000;0,000;-;162,500;163,500;-;-;-
02.09.2025 05:45;02.09.2025 06:00;0,000;0,000;-;162,500;163,500;-;-;-
02.09.2025 06:00;02.09.2025 06:15;0,000;0,000;-;162,500;163,250;-;-;-
02.09.2025 06:15;02.09.2025 06:30;0,000;0,000;-;162,500;163,250;-;-;-
02.09.2025 06:30;02.09.2025 06:45;0,000;0,000;-;162,500;163,250;-;-;-
02.09.2025 06:45;02.09.2025 07:00;0,000;0,000;-;162,500;163,250;-;-;-
02.09.2025 07:00;02.09.2025 07:15;0,000;0,000;-;162,250;163,500;-;-;-
02.09.2025 07:15;02.09.2025 07:30;0,000;0,000;-;162,250;163,500;-;-;-
02.09.2025 07:30;02.09.2025 07:45;0,000;0,000;-;162,250;163,500;-;-;-
02.09.2025 07:45;02.09.2025 08:00;0,000;0,000;-;162,250;163,500;-;-;-
02.09.2025 08:00;02.09.2025 08:15;0,000;0,000;-;161,750;163,250;-;-;-
02.09.2025 08:15;02.09.2025 08:30;0,000;0,000;-;161,750;163,250;-;-;-
02.09.2025 08:30;02.09.2025 08:45;0,000;0,000;-;161,750;163,250;-;-;-
02.09.2025 08:45;02.09.2025 09:00;0,000;0,000;-;161,750;163,250;-;-;-
02.09.2025 09:00;02.09.2025 09:15;0,000;0,000;-;162,500;163,000;-;-;-
02.09.2025 09:15;02.09.2025 09:30;0,000;0,000;-;162,500;163,000;-;-;-
02.09.2025 09:30;02.09.2025 09:45;0,000;0,000;-;162,500;163,000;-;-;-
02.09.2025 09:45;02.09.2025 10:00;0,000;0,000;-;162,500;163,000;-;-;-
02.09.2025 10:00;02.09.2025 10:15;0,000;0,000;-;147,250;138,750;-;-;-
02.09.2025 10:15;02.09.2025 10:30;0,000;0,000;-;147,250;138,750;-;-;-
02.09.2025 10:30;02.09.2025 10:45;0,000;0,000;-;147,250;138,750;-;-;-
02.09.2025 10:45;02.09.2025 11:00;0,000;0,000;-;147,250;138,750;-;-;-
02.09.2025 11:00;02.09.2025 11:15;0,000;0,000;-;73,000;69,750;-;-;-
02.09.2025 11:15;02.09.2025 11:30;0,000;0,000;-;73,000;69,750;-;-;-
02.09.2025 11:30;02.09.2025 11:45;0,000;0,000;-;73,000;69,750;-;-;-
02.09.2025 11:45;02.09.2025 12:00;0,000;0,000;-;73,000;69,750;-;-;-
02.09.2025 12:00;02.09.2025 12:15;0,000;0,000;-;61,500;60,500;-;-;-
02.09.2025 12:15;02.09.2025 12:30;0,000;0,000;-;61,500;60,500;-;-;-
02.09.2025 12:30;02.09.2025 12:45;0,000;0,000;-;61,500;60,500;-;-;-
02.09.2025 12:45;02.09.2025 13:00;0,000;0,000;-;61,500;60,500;-;-;-
02.09.2025 13:00;02.09.2025 13:15;0,000;0,000;-;61,500;62,000;-;-;-
02.09.2025 13:15;02.09.2025 13:30;0,000;0,000;-;61,500;62,000;-;-;-
02.09.2025 13:30;02.09.2025 13:45;0,000;0,000;-;61,500;62,000;-;-;-
02.09.2025 13:45;02.09.2025 14:00;0,000;0,000;-;61,500;62,000;-;-;-
02.09.2025 14:00;02.09.2025 14:15;0,000;0,000;-;61,500;61,500;-;-;-
02.09.2025 14:15;02.09.2025 14:30;0,000;0,000;-;61,500;61,500;-;-;-
02.09.2025 14:30;02.09.2025 14:45;0,000;0,000;-;61,500;61,500;-;-;-
02.09.2025 14:45;02.09.2025 15:00;0,000;0,000;-;61,500;61,500;-;-;-
02.09.2025 15:00;02.09.2025 15:15;0,000;0,000;-;61,250;62,000;-;-;-
02.09.2025 15:15;02.09.2025 15:30;0,000;0,000;-;61,250;62,000;-;-;-
02.09.2025 15:30;02.09.2025 15:45;0,000;0,000;-;61,250;62,000;-;-;-
02.09.2025 15:45;02.09.2025 16:00;0,000;0,000;-;61,250;62,000;-;-;-
02.09.2025 16:00;02.09.2025 16:15;0,000;0,000;-;90,750;81,500;-;-;-
02.09.2025 16:15;02.09.2025 16:30;0,000;0,000;-;90,750;81,500;-;-;-
02.09.2025 16:30;02.09.2025 16:45;0,000;0,000;-;90,750;81,500;-;-;-
02.09.2025 16:45;02.09.2025 17:00;0,000;0,000;-;90,750;81,500;-;-;-
02.09.2025 17:00;02.09.2025 17:15;0,000;0,000;-;153,500;147,500;-;-;-
02.09.2025 17:15;02.09.2025 17:30;0,000;0,000;-;153,500;147,500;-;-;-
02.09.2025 17:30;02.09.2025 17:45;0,000;0,000;-;153,500;147,500;-;-;-
02.09.2025 17:45;02.09.2025 18:00;0,000;0,000;-;153,500;147,500;-;-;-
02.09.2025 18:00;02.09.2025 18:15;34,250;34,500;-;162,250;162,750;-;-;-
02.09.2025 18:15;02.09.2025 18:30;34,250;34,500;-;162,250;162,750;-;-;-
02.09.2025 18:30;02.09.2025 18:45;34,250;34,500;-;162,250;162,750;-;-;-
02.09.2025 18:45;02.09.2025 19:00;34,250;34,500;-;162,250;162,750;-;-;-
02.09.2025 19:00;02.09.2025 19:15;46,500;46,250;-;162,000;162,500;-;-;-
